,1530168,SUNCOO,2022春夏,女装（新）-连衣裙-及膝裙,S22C03039,S22C03039 25,绿色,T0,"¥1,798",9,286 ,15.90%
,1530172,SUNCOO,2022春夏,女装（新）-连衣裙-中长裙,S22C03043,S22C03043 25,绿色,T0,"¥2,198",20,348 ,15.85%
,1530180,SUNCOO,2022春夏,女装（新）-连衣裙-迷你裙,S22C03264,S22C03264 01,黑色/白色,T0,"¥1,798",2,286 ,15.90%
,1530183,SUNCOO,2022春夏,女装（新）-连衣裙-迷你裙,S22C03264,S22C03264 25,绿色,T0,"¥1,798",4,286 ,15.90%
,1530184,SUNCOO,2022春夏,女装（新）-连衣裙-迷你裙,S22C03264,S22C03264 25,绿色,T1,"¥1,798",6,286 ,15.90%
,1530189,SUNCOO,2022春夏,女装（新）-连衣裙-迷你裙,S22C03324,S22C03324 30,多色,T0,"¥1,598",1,245 ,15.31%
,1530193,SUNCOO,2022春夏,女装（新）-连衣裙-中长裙,S22C03028,S22C03028 25,绿色,T1,"¥1,898",3,286 ,15.08%
,1530198,SUNCOO,2022春夏,女装（新）-连衣裙-中长裙,S22C03032,S22C03032 25,绿色,T0,"¥1,998",27,302 ,15.10%
,1530199,SUNCOO,2022春夏,女装（新）-连衣裙-中长裙,S22C03032,S22C03032 25,绿色,T1,"¥1,998",28,302 ,15.10%
,1530201,SUNCOO,2022春夏,女装（新）-连衣裙-中长裙,S22C03032,S22C03032 47,紫色,T0,"¥1,998",10,302 ,15.11%
,1530202,SUNCOO,2022春夏,女装（新）-连衣裙-中长裙,S22C03032,S22C03032 47,紫色,T1,"¥1,998",3,302 ,15.11%
,1530204,SUNCOO,2022春夏,女装（新）-连衣裙-迷你裙,S22C03057,S22C03057 25,绿色,T0,"¥1,598",2,260 ,16.28%
,1530207,SUNCOO,2022春夏,女装（新）-连衣裙-迷你裙,S22C03057,S22C03057 47,紫色,T0,"¥1,598",3,260 ,16.28%
,1530210,SUNCOO,2022春夏,女装（新）-连衣裙-迷你裙,S22C03143,S22C03143 01,白色,T0,"¥1,598",3,244 ,15.24%
,1530214,SUNCOO,2022春夏,女装（新）-连衣裙-迷你裙,S22C03143,S22C03143 51,枣红色,T1,"¥1,598",4,268 ,16.75%
,1530216,SUNCOO,2022春夏,女装（新）-连衣裙-迷你裙,S22C03001,S22C03001 02,灰色/浅蓝色,T0,"¥1,998",7,302 ,15.11%
,1530217,SUNCOO,2022春夏,女装（新）-连衣裙-迷你裙,S22C03001,S22C03001 02,灰色/浅蓝色,T1,"¥1,998",7,302 ,15.11%
,1530219,SUNCOO,2022春夏,女装（新）-连衣裙-迷你裙,S22C03001,S22C03001 48,浅蓝色,T0,"¥1,998",11,302 ,15.11%
,1530220,SUNCOO,2022春夏,女装（新）-连衣裙-迷你裙,S22C03001,S22C03001 48,浅蓝色,T1,"¥1,998",12,302 ,15.11%
,1530221,SUNCOO,2022春夏,女装（新）-连衣裙-迷你裙,S22C03001,S22C03001 48,浅蓝色,T2,"¥1,998",5,301 ,15.07%
,1530222,SUNCOO,2022春夏,女装（新）-连衣裙-迷你裙,S22C03005,S22C03005 02,灰色/浅蓝色,T0,"¥2,398",3,375 ,15.63%
,1530225,SUNCOO,2022春夏,女装（新）-连衣裙-迷你裙,S22C03005,S22C03005 48,浅蓝色,T0,"¥2,398",7,375 ,15.63%
,1530226,SUNCOO,2022春夏,女装（新）-连衣裙-迷你裙,S22C03005,S22C03005 48,浅蓝色,T1,"¥2,398",3,375 ,15.63%
,1530228,SUNCOO,2022春夏,女装（新）-连衣裙-中长裙,S22C03016,S22C03016 07,蓝色/白色,T0,"¥1,998",18,302 ,15.11%
,1530229,SUNCOO,2022春夏,女装（新）-连衣裙-中长裙,S22C03016,S22C03016 07,蓝色/白色,T1,"¥1,998",6,302 ,15.11%
,1530231,SUNCOO,2022春夏,女装（新）-连衣裙-中长裙,S22C03016,S22C03016 40,暗红色/白色,T0,"¥1,998",13,302 ,15.11%
,1530232,SUNCOO,2022春夏,女装（新）-连衣裙-中长裙,S22C03016,S22C03016 40,暗红色/白色,T1,"¥1,998",11,302 ,15.11%
,1530233,SUNCOO,2022春夏,女装（新）-连衣裙-中长裙,S22C03016,S22C03016 40,暗红色/白色,T2,"¥1,998",5,302 ,15.11%
,1530234,SUNCOO,2022春夏,女装（新）-连衣裙-迷你裙,S22C03112,S22C03112 07,蓝色/白色,T0,"¥1,598",3,260 ,16.28%
,1530237,SUNCOO,2022春夏,女装（新）-连衣裙-迷你裙,S22C03112,S22C03112 40,暗红色/白色,T0,"¥1,598",4,260 ,16.28%
,1530248,SUNCOO,2022春夏,女装（新）-连衣裙-迷你裙,S22C03038,S22C03038 02,黑色,T0,"¥1,798",6,286 ,15.92%
,1530388,OSOI,2022春夏,箱包（新）-女包-单肩包,BRIDGE,BRIDGE CARNE BROWN,棕色,U,"¥2,442",5,642 ,26.29%
,1530391,OSOI,2022春夏,箱包（新）-女包-斜挎包,PEANUT BROT,PEANUT BROT TAN,棕色,U,"¥2,217",4,582 ,26.23%
,1530393,OSOI,2022春夏,箱包（新）-女包-斜挎包,PEANUT BROT,PEANUT BROT CORAL ORANGE,橙色,U,"¥2,217",5,582 ,26.24%
,1530928,MSGM,2022春夏,男装（新）-裤子-短裤,3240MB67 227295,3240MB67 227295 99,黑色/蓝色,S,"¥3,460",2,535 ,15.47%
,1530929,MSGM,2022春夏,男装（新）-裤子-短裤,3240MB67 227295,3240MB67 227295 99,黑色/蓝色,M,"¥3,460",4,535 ,15.47%
,1530930,MSGM,2022春夏,男装（新）-裤子-短裤,3240MB67 227295,3240MB67 227295 99,黑色/蓝色,L,"¥3,460",3,537 ,15.51%
,1530931,MSGM,2022春夏,男装（新）-裤子-短裤,3240MB67 227295,3240MB67 227295 99,黑色/蓝色,XL,"¥3,460",2,532 ,15.38%
,1530932,MSGM,2022春夏,男装（新）-裤子-短裤,3240MB64 227299,3240MB64 227299 99,黑色,S,"¥2,220",5,448 ,20.17%
,1530933,MSGM,2022春夏,男装（新）-裤子-短裤,3240MB64 227299,3240MB64 227299 99,黑色,M,"¥2,220",3,448 ,20.17%
,1530987,MSGM,2022春夏,男装（新）-上装-T恤-T恤,3240MM178 227298,3240MM178 227298 01,白色,S,"¥1,460",3,293 ,20.08%
,1530988,MSGM,2022春夏,男装（新）-上装-T恤-T恤,3240MM178 227298,3240MM178 227298 01,白色,M,"¥1,460",2,287 ,19.68%
,1531071,MSGM,2022春夏,女装（新）-裤子-短裤,3241MDB68 227299,3241MDB68 227299 70,紫色,XS,"¥1,510",3,291 ,19.30%
,1531072,MSGM,2022春夏,女装（新）-裤子-短裤,3241MDB68 227299,3241MDB68 227299 70,紫色,S,"¥1,510",4,293 ,19.42%
,1531081,MSGM,2022春夏,女装（新）-裤子-短裤,3241MDB68 227299,3241MDB68 227299 11,粉色,S,"¥1,510",3,293 ,19.42%
,1531095,MSGM,2022春夏,女装（新）-上装-开襟衫,3241MDM117 227290,3241MDM117 227290 15,玫红色/绿色,XS,"¥3,580",1,693 ,19.35%
,1531096,MSGM,2022春夏,女装（新）-上装-开襟衫,3241MDM117 227290,3241MDM117 227290 15,玫红色/绿色,S,"¥3,580",1,694 ,19.39%
,1531148,MSGM,2022春夏,女装（新）-上装-T恤-T恤,3241MDM182 227298,3241MDM182 227298 01,白色,XS,"¥3,070",3,595 ,19.38%
,1531149,MSGM,2022春夏,女装（新）-上装-T恤-T恤,3241MDM182 227298,3241MDM182 227298 01,白色,S,"¥3,070",5,597 ,19.43%
,1531202,MSGM,2022春夏,女装（新）-夹克-休闲夹克,3241MDG21 227112,3241MDG21 227112 06,黄色/黑色,36,"¥6,170",2,"1,196 ",19.38%
,1531203,MSGM,2022春夏,女装（新）-夹克-休闲夹克,3241MDG21 227112,3241MDG21 227112 06,黄色/黑色,38,"¥6,170",4,"1,200 ",19.45%
,1531205,MSGM,2022春夏,女装（新）-夹克-休闲夹克,3241MDG21 227112,3241MDG21 227112 14,粉色/黑色,36,"¥6,170",2,"1,196 ",19.38%
,1531206,MSGM,2022春夏,女装（新）-夹克-休闲夹克,3241MDG21 227112,3241MDG21 227112 14,粉色/黑色,38,"¥6,170",4,"1,200 ",19.45%
,1531213,MSGM,2022春夏,女装（新）-连衣裙-迷你裙,3241MDA143Y 227100,3241MDA143Y 227100 01,粉色/白色,40,"¥3,790",3,735 ,19.40%
,1531214,MSGM,2022春夏,女装（新）-连衣裙-迷你裙,3241MDA143Y 227100,3241MDA143Y 227100 01,粉色/白色,42,"¥3,790",2,739 ,19.51%
,1531217,MSGM,2022春夏,女装（新）-连衣裙-迷你裙,3241MDA143Y 227100,3241MDA143Y 227100 01A,黑色/白色,40,"¥3,790",4,735 ,19.40%
,1531220,MSGM,2022春夏,女装（新）-连衣裙-迷你裙,3241MDA16A 227152,3241MDA16A 227152 99,黑色,38,"¥4,820",3,938 ,19.46%
,1531223,MSGM,2022春夏,女装（新）-连衣裙-迷你裙,3241MDA16A 227152,3241MDA16A 227152 01,白色,38,"¥4,820",4,938 ,19.46%
,1531232,MSGM,2022春夏,女装（新）-连衣裙-迷你裙,3241MDA11X 227105,3241MDA11X 227105 06,黄色,38,"¥4,110",4,799 ,19.43%
,1531235,MSGM,2022春夏,女装（新）-连衣裙-迷你裙,3241MDA11X 227105,3241MDA11X 227105 99,黑色,36,"¥4,110",4,799 ,19.43%
,1531236,MSGM,2022春夏,女装（新）-连衣裙-迷你裙,3241MDA11X 227105,3241MDA11X 227105 99,黑色,38,"¥4,110",7,796 ,19.38%
,1531237,MSGM,2022春夏,女装（新）-连衣裙-迷你裙,3241MDA11X 227105,3241MDA11X 227105 99,黑色,40,"¥4,110",6,796 ,19.38%
,1531238,MSGM,2022春夏,女装（新）-连衣裙-迷你裙,3241MDA11X 227105,3241MDA11X 227105 99,黑色,42,"¥4,110",2,796 ,19.36%
,1531239,MSGM,2022春夏,女装（新）-连衣裙-迷你裙,3241MDA11X 227105,3241MDA11X 227105 02,米色,36,"¥4,110",3,799 ,19.43%
,1531240,MSGM,2022春夏,女装（新）-连衣裙-迷你裙,3241MDA11X 227105,3241MDA11X 227105 02,米色,38,"¥4,110",7,796 ,19.38%
,1531241,MSGM,2022春夏,女装（新）-连衣裙-迷你裙,3241MDA11X 227105,3241MDA11X 227105 02,米色,40,"¥4,110",8,796 ,19.38%
,1531243,MSGM,2022春夏,女装（新）-半裙-迷你半裙,3241MDD23 227112,3241MDD23 227112 14,玫红色/白色,36,"¥2,920",2,566 ,19.39%
,1531244,MSGM,2022春夏,女装（新）-半裙-迷你半裙,3241MDD23 227112,3241MDD23 227112 14,玫红色/白色,38,"¥2,920",3,566 ,19.39%
,1531246,MSGM,2022春夏,女装（新）-半裙-迷你半裙,3241MDD23 227112,3241MDD23 227112 06,黄色/黑色,36,"¥2,920",2,566 ,19.39%
,1531247,MSGM,2022春夏,女装（新）-半裙-迷你半裙,3241MDD23 227112,3241MDD23 227112 06,黄色/黑色,38,"¥2,920",3,566 ,19.39%
,1531250,MSGM,2022春夏,女装（新）-半裙-迷你半裙,3241MDD03 227123,3241MDD03 227123 72,紫色,38,"¥2,760",4,537 ,19.44%
,1531251,MSGM,2022春夏,女装（新）-半裙-迷你半裙,3241MDD03 227123,3241MDD03 227123 72,紫色,40,"¥2,760",1,532 ,19.29%
,1531252,MSGM,2022春夏,女装（新）-裤子-牛仔裤-牛仔裤,3241MDP58L 227276,3241MDP58L 227276 88,蓝色,36,"¥2,760",3,534 ,19.35%
,1531253,MSGM,2022春夏,女装（新）-裤子-牛仔裤-牛仔裤,3241MDP58L 227276,3241MDP58L 227276 88,蓝色,38,"¥2,760",3,534 ,19.35%
,1531254,MSGM,2022春夏,女装（新）-裤子-牛仔裤-牛仔裤,3241MDP58L 227276,3241MDP58L 227276 88,蓝色,40,"¥2,760",2,534 ,19.35%
,1531257,MSGM,2022春夏,女装（新）-裤子-牛仔裤-牛仔裤,3241MDP59L 227276,3241MDP59L 227276 88,蓝色,38,"¥2,760",6,534 ,19.35%
,1531258,MSGM,2022春夏,女装（新）-裤子-牛仔裤-牛仔裤,3241MDP59L 227276,3241MDP59L 227276 88,蓝色,40,"¥2,760",8,534 ,19.35%
,1531259,MSGM,2022春夏,女装（新）-裤子-牛仔裤-牛仔裤,3241MDP59L 227276,3241MDP59L 227276 88,蓝色,42,"¥2,760",1,534 ,19.35%
,1531260,MSGM,2022春夏,女装（新）-裤子-短裤,3241MDB04A 227152,3241MDB04A 227152 99,黑色,36,"¥3,070",1,597 ,19.45%
,1531261,MSGM,2022春夏,女装（新）-裤子-短裤,3241MDB04A 227152,3241MDB04A 227152 99,黑色,38,"¥3,070",5,597 ,19.45%
,1531266,MSGM,2022春夏,女装（新）-裤子-短裤,3241MDB15Y 227100,3241MDB15Y 227100 01,粉色/白色,36,"¥2,410",1,469 ,19.46%
,1531272,MSGM,2022春夏,女装（新）-裤子-短裤,3241MDB42L 227276,3241MDB42L 227276 88,蓝色,42,"¥2,410",1,469 ,19.46%
,1531281,MSGM,2022春夏,女装（新）-上装-短袖上衣,3241MDM12X 227100,3241MDM12X 227100 01A,黑色/白色,36,"¥2,760",1,537 ,19.44%
,1531284,MSGM,2022春夏,女装（新）-上装-短袖上衣,3241MDM12X 227100,3241MDM12X 227100 01,粉色/白色,36,"¥2,760",1,537 ,19.44%
,1531285,MSGM,2022春夏,女装（新）-上装-短袖上衣,3241MDM12X 227100,3241MDM12X 227100 01,粉色/白色,38,"¥2,760",1,535 ,19.39%
,1531305,PLAN C,2022春夏,女装（新）-上装-开襟衫,CACMD03G00FC001,CACMD03G00FC001 JAA02,黑色/枣红色,34,"¥6,000",3,"1,166 ",19.44%
,1531306,PLAN C,2022春夏,女装（新）-上装-开襟衫,CACMD03G00FC001,CACMD03G00FC001 JAA02,黑色/枣红色,36,"¥6,000",4,"1,166 ",19.44%
,1531307,PLAN C,2022春夏,女装（新）-上装-开襟衫,CACMD03G00FC001,CACMD03G00FC001 JAB05,蓝色/黄色,34,"¥6,000",4,"1,166 ",19.44%
,1531308,PLAN C,2022春夏,女装（新）-上装-开襟衫,CACMD03G00FC001,CACMD03G00FC001 JAB05,蓝色/黄色,36,"¥6,000",3,"1,166 ",19.44%
,1531309,PLAN C,2022春夏,女装（新）-上装-连帽卫衣,FLCJD06S98TF002,FLCJD06S98TF002 00N99,黑色,XS,"¥4,040",4,785 ,19.42%
,1531311,PLAN C,2022春夏,女装（新）-上装-连帽卫衣,FLCJD06S98TF002,FLCJD06S98TF002 00R20,粉色,S,"¥4,040",3,785 ,19.42%
,1531312,PLAN C,2022春夏,女装（新）-上装-连帽卫衣,FLCJD06S98TF002,FLCJD06S98TF002 00R20,粉色,XS,"¥4,040",4,785 ,19.42%
,1531325,PLAN C,2022春夏,女装（新）-上装-T恤-T恤,THCJD50SA2TJ002,THCJD50SA2TJ002 00N99,黑色,M,"¥1,750",2,340 ,19.43%
,1531326,PLAN C,2022春夏,女装（新）-上装-T恤-T恤,THCJD50SA2TJ002,THCJD50SA2TJ002 00N99,黑色,S,"¥1,750",5,340 ,19.43%
,1531327,PLAN C,2022春夏,女装（新）-上装-T恤-T恤,THCJD50SA2TJ002,THCJD50SA2TJ002 00N99,黑色,XS,"¥1,750",1,340 ,19.43%
,1531328,PLAN C,2022春夏,女装（新）-上装-T恤-T恤,THCJD50SA2TJ002,THCJD50SA2TJ002 00W01,白色,M,"¥1,750",1,340 ,19.43%
,1531329,PLAN C,2022春夏,女装（新）-上装-T恤-T恤,THCJD50SA2TJ002,THCJD50SA2TJ002 00W01,白色,S,"¥1,750",5,340 ,19.43%
,1531332,PLAN C,2022春夏,女装（新）-上装-T恤-T恤,THCJD50SA4TJ002,THCJD50SA4TJ002 00W01,白色,S,"¥1,750",2,340 ,19.43%
,1531334,PLAN C,2022春夏,女装（新）-上装-衬衫-衬衫,CMCAD13K00TC080,CMCAD13K00TC080 RIM02,浅黄色/白色/蓝色,34,"¥4,440",6,863 ,19.43%
,1531335,PLAN C,2022春夏,女装（新）-上装-衬衫-衬衫,CMCAD13K00TC080,CMCAD13K00TC080 RIM02,浅黄色/白色/蓝色,36,"¥4,440",6,863 ,19.43%
,1531336,PLAN C,2022春夏,女装（新）-上装-衬衫-衬衫,CMCAD13S94TC001,CMCAD13S94TC001 00R20,粉色/白色,36,"¥5,390",3,"1,046 ",19.41%
,1531337,PLAN C,2022春夏,女装（新）-上装-衬衫-衬衫,CMCAD13S94TC001,CMCAD13S94TC001 00R20,粉色/白色,34,"¥5,390",3,"1,046 ",19.41%
,1531338,PLAN C,2022春夏,女装（新）-上装-衬衫-衬衫,CMCAD13S94TC074,CMCAD13S94TC074 RIB05,蓝色/白色/黑色,34,"¥5,710",3,"1,109 ",19.42%
,1531339,PLAN C,2022春夏,女装（新）-上装-衬衫-衬衫,CMCAD13S94TC074,CMCAD13S94TC074 RIB05,蓝色/白色/黑色,36,"¥5,710",2,"1,109 ",19.42%
,1531341,PLAN C,2022春夏,女装（新）-裤子-短裤,PNCAD04C00TC081,PNCAD04C00TC081 00W03,白色,36,"¥3,930",4,763 ,19.42%
,1531342,PLAN C,2022春夏,女装（新）-裤子-短裤,PNCAD04C00TC081,PNCAD04C00TC081 00W03,白色,38,"¥3,930",1,763 ,19.42%
,1531344,PLAN C,2022春夏,女装（新）-裤子-短裤,PNCAD03A00TC080,PNCAD03A00TC080 RIM02,浅黄色/白色/蓝色,36,"¥3,830",3,742 ,19.38%
,1531345,PLAN C,2022春夏,女装（新）-裤子-短裤,PNCAD03A00TC080,PNCAD03A00TC080 RIM02,浅黄色/白色/蓝色,38,"¥3,830",2,743 ,19.40%
,1531346,PLAN C,2022春夏,女装（新）-裤子-短裤,PNCAD04CT0TP068,PNCAD04CT0TP068 QUM06,黑色/灰色,34,"¥4,550",2,884 ,19.42%
,1531347,PLAN C,2022春夏,女装（新）-裤子-短裤,PNCAD04CT0TP068,PNCAD04CT0TP068 QUM06,黑色/灰色,36,"¥4,550",4,884 ,19.42%
,1531348,PLAN C,2022春夏,女装（新）-裤子-短裤,PNCAD04CT0TP068,PNCAD04CT0TP068 QUM06,黑色/灰色,38,"¥4,550",2,884 ,19.42%
,1531349,PLAN C,2022春夏,女装（新）-上装-衬衫-衬衫,CMCAC05S96TJ002,CMCAC05S96TJ002 00W01,绿色/白色,34,"¥3,930",4,763 ,19.42%
,1531350,PLAN C,2022春夏,女装（新）-上装-衬衫-衬衫,CMCAC05S96TJ002,CMCAC05S96TJ002 00W01,绿色/白色,36,"¥3,930",3,763 ,19.42%
,1531352,PLAN C,2022春夏,女装（新）-上装-衬衫-衬衫,CMCAC05SA4TJ002,CMCAC05SA4TJ002 00W01,蓝色/白色,34,"¥3,930",1,763 ,19.42%
,1531353,PLAN C,2022春夏,女装（新）-上装-衬衫-衬衫,CMCAC05SA4TJ002,CMCAC05SA4TJ002 00W01,蓝色/白色,36,"¥3,930",3,763 ,19.42%
,1531354,PLAN C,2022春夏,女装（新）-上装-衬衫-衬衫,CMCAC05SA4TJ002,CMCAC05SA4TJ002 00W01,蓝色/白色,38,"¥3,930",1,763 ,19.42%
,1531362,GIUSEPPE ZANOTTI,2022春夏,鞋靴（新）-女鞋-拖鞋-拖鞋,E200003,E200003 001,银色,35,"¥6,100",1,"1,273 ",20.87%
,1531367,GIUSEPPE ZANOTTI,2022春夏,鞋靴（新）-女鞋-凉鞋-凉鞋,E200041,E200041 003,黑色/金色,36,"¥7,050",2,"1,485 ",21.07%
,1531368,GIUSEPPE ZANOTTI,2022春夏,鞋靴（新）-女鞋-凉鞋-凉鞋,E200041,E200041 003,黑色/金色,37,"¥7,050",1,"1,485 ",21.07%
,1531369,GIUSEPPE ZANOTTI,2022春夏,鞋靴（新）-女鞋-凉鞋-凉鞋,E200041,E200041 003,黑色/金色,38,"¥7,050",1,"1,480 ",20.99%
,1531370,GIUSEPPE ZANOTTI,2022春夏,鞋靴（新）-女鞋-拖鞋-拖鞋,E200055,E200055 002,黑色,35,"¥6,600",1,"1,396 ",21.15%
,1531371,GIUSEPPE ZANOTTI,2022春夏,鞋靴（新）-女鞋-拖鞋-拖鞋,E200055,E200055 002,黑色,36,"¥6,600",2,"1,390 ",21.06%
,1531373,GIUSEPPE ZANOTTI,2022春夏,鞋靴（新）-女鞋-拖鞋-拖鞋,E200055,E200055 002,黑色,38,"¥6,600",1,"1,396 ",21.15%
,1531374,GIUSEPPE ZANOTTI,2022春夏,鞋靴（新）-女鞋-凉鞋-凉鞋,E200067,E200067 003,黑色/绿色,35,"¥6,900",1,"1,456 ",21.09%
,1531375,GIUSEPPE ZANOTTI,2022春夏,鞋靴（新）-女鞋-凉鞋-凉鞋,E200067,E200067 003,黑色/绿色,36,"¥6,900",2,"1,456 ",21.09%
,1531378,GIUSEPPE ZANOTTI,2022春夏,鞋靴（新）-女鞋-凉鞋-凉鞋,E200076,E200076 001,黑色,35,"¥7,600",1,"1,607 ",21.14%
,1531379,GIUSEPPE ZANOTTI,2022春夏,鞋靴（新）-女鞋-凉鞋-凉鞋,E200076,E200076 001,黑色,36,"¥7,600",2,"1,601 ",21.07%
,1531380,GIUSEPPE ZANOTTI,2022春夏,鞋靴（新）-女鞋-凉鞋-凉鞋,E200076,E200076 001,黑色,37,"¥7,600",2,"1,601 ",21.07%
,1531381,GIUSEPPE ZANOTTI,2022春夏,鞋靴（新）-女鞋-凉鞋-凉鞋,E200076,E200076 001,黑色,38,"¥7,600",1,"1,607 ",21.14%
,1531384,GIUSEPPE ZANOTTI,2022春夏,鞋靴（新）-女鞋-凉鞋-凉鞋,E200078,E200078 001,黑色,37,"¥8,100",2,"1,700 ",20.99%
,1531386,GIUSEPPE ZANOTTI,2022春夏,鞋靴（新）-女鞋-拖鞋-拖鞋,E200079,E200079 001,黑色,35,"¥6,350",1,"1,340 ",21.10%
,1531387,GIUSEPPE ZANOTTI,2022春夏,鞋靴（新）-女鞋-拖鞋-拖鞋,E200079,E200079 001,黑色,36,"¥6,350",1,"1,334 ",21.02%
,1531388,GIUSEPPE ZANOTTI,2022春夏,鞋靴（新）-女鞋-拖鞋-拖鞋,E200079,E200079 001,黑色,37,"¥6,350",2,"1,334 ",21.02%
,1531390,GIUSEPPE ZANOTTI,2022春夏,鞋靴（新）-女鞋-凉鞋-凉鞋,E200083,E200083 001,黑色,35,"¥6,100",1,"1,273 ",20.87%
,1531395,GIUSEPPE ZANOTTI,2022春夏,鞋靴（新）-女鞋-凉鞋-凉鞋,E200087,E200087 001,黑色,36,"¥7,050",2,"1,485 ",21.07%
,1531399,GIUSEPPE ZANOTTI,2022春夏,鞋靴（新）-女鞋-凉鞋-凉鞋,E200087,E200087 003,米白色,36,"¥7,050",2,"1,485 ",21.07%
,1531400,GIUSEPPE ZANOTTI,2022春夏,鞋靴（新）-女鞋-凉鞋-凉鞋,E200087,E200087 003,米白色,37,"¥7,050",2,"1,485 ",21.07%
,1531402,GIUSEPPE ZANOTTI,2022春夏,鞋靴（新）-女鞋-凉鞋-凉鞋,E200103,E200103 001,黑色,35,"¥7,650",1,"1,611 ",21.05%
,1531403,GIUSEPPE ZANOTTI,2022春夏,鞋靴（新）-女鞋-凉鞋-凉鞋,E200103,E200103 001,黑色,36,"¥7,650",2,"1,611 ",21.05%
,1531404,GIUSEPPE ZANOTTI,2022春夏,鞋靴（新）-女鞋-凉鞋-凉鞋,E200103,E200103 001,黑色,37,"¥7,650",1,"1,611 ",21.05%
,1531405,GIUSEPPE ZANOTTI,2022春夏,鞋靴（新）-女鞋-凉鞋-凉鞋,E200103,E200103 001,黑色,38,"¥7,650",1,"1,611 ",21.05%
,1531406,GIUSEPPE ZANOTTI,2022春夏,鞋靴（新）-女鞋-凉鞋-凉鞋,E200103,E200103 002,米白色,35,"¥7,650",1,"1,611 ",21.05%
,1531407,GIUSEPPE ZANOTTI,2022春夏,鞋靴（新）-女鞋-凉鞋-凉鞋,E200103,E200103 002,米白色,36,"¥7,650",2,"1,611 ",21.05%
,1531408,GIUSEPPE ZANOTTI,2022春夏,鞋靴（新）-女鞋-凉鞋-凉鞋,E200103,E200103 002,米白色,37,"¥7,650",2,"1,611 ",21.05%
,1531411,GIUSEPPE ZANOTTI,2022春夏,鞋靴（新）-女鞋-拖鞋-拖鞋,E200104,E200104 001,黑色,36,"¥6,350",2,"1,334 ",21.02%
,1531412,GIUSEPPE ZANOTTI,2022春夏,鞋靴（新）-女鞋-拖鞋-拖鞋,E200104,E200104 001,黑色,37,"¥6,350",2,"1,334 ",21.02%
,1531413,GIUSEPPE ZANOTTI,2022春夏,鞋靴（新）-女鞋-拖鞋-拖鞋,E200104,E200104 001,黑色,38,"¥6,350",1,"1,340 ",21.10%
,1531414,GIUSEPPE ZANOTTI,2022春夏,鞋靴（新）-女鞋-平底便鞋,E260007,E260007 001,黑色,35,"¥7,050",1,"1,480 ",20.99%
,1531416,GIUSEPPE ZANOTTI,2022春夏,鞋靴（新）-女鞋-平底便鞋,E260007,E260007 001,黑色,37,"¥7,050",1,"1,484 ",21.04%
,1531417,GIUSEPPE ZANOTTI,2022春夏,鞋靴（新）-女鞋-平底便鞋,E260007,E260007 004,浅粉色,35,"¥7,050",1,"1,480 ",20.99%
,1531418,GIUSEPPE ZANOTTI,2022春夏,鞋靴（新）-女鞋-平底便鞋,E260007,E260007 004,浅粉色,36,"¥7,050",2,"1,485 ",21.07%
,1531420,GIUSEPPE ZANOTTI,2022春夏,鞋靴（新）-女鞋-平底便鞋,E260007,E260007 004,浅粉色,38,"¥7,050",1,"1,480 ",20.99%
,1531438,GIUSEPPE ZANOTTI,2022春夏,鞋靴（新）-男鞋-凉鞋-凉鞋,EU20011,EU20011 001,黑色/金色,44,"¥4,050",1,847 ,20.92%
,1531469,GIUSEPPE ZANOTTI,2022春夏,鞋靴（新）-男鞋-运动鞋,RM10039,RM10039 012,白色/银色,44,"¥5,250",1,"1,102 ",20.99%
,1531471,GIUSEPPE ZANOTTI,2022春夏,鞋靴（新）-男鞋-运动鞋,RM20012,RM20012 001,银色/黄色/绿色,40,"¥7,450",1,"1,571 ",21.09%
,1531481,GIUSEPPE ZANOTTI,2022春夏,鞋靴（新）-男鞋-运动鞋,RM20052,RM20052 001,黑色/金色,39,"¥8,900",1,"1,873 ",21.05%
,1531484,GIUSEPPE ZANOTTI,2022春夏,鞋靴（新）-男鞋-运动鞋,RM20052,RM20052 001,黑色/金色,42,"¥8,900",1,"1,873 ",21.05%
,1531485,GIUSEPPE ZANOTTI,2022春夏,鞋靴（新）-男鞋-运动鞋,RM20052,RM20052 001,黑色/金色,43,"¥8,900",1,"1,873 ",21.05%
,1531487,GIUSEPPE ZANOTTI,2022春夏,鞋靴（新）-男鞋-运动鞋,RM20052,RM20052 002,白色/金色,39,"¥8,900",2,"1,873 ",21.05%
,1531488,GIUSEPPE ZANOTTI,2022春夏,鞋靴（新）-男鞋-运动鞋,RM20052,RM20052 002,白色/金色,40,"¥8,900",1,"1,873 ",21.05%
,1531492,GIUSEPPE ZANOTTI,2022春夏,鞋靴（新）-男鞋-运动鞋,RM20052,RM20052 002,白色/金色,44,"¥8,900",1,"1,873 ",21.05%
,1531493,GIUSEPPE ZANOTTI,2022春夏,鞋靴（新）-女鞋-运动鞋,RS10035,RS10035 007,白色/金黄色,35.5,"¥5,250",1,"1,102 ",20.99%
,1531505,GIUSEPPE ZANOTTI,2022春夏,鞋靴（新）-女鞋-运动鞋,RS20018,RS20018 001,银色,35.5,"¥7,900",1,"1,666 ",21.09%
,1531506,GIUSEPPE ZANOTTI,2022春夏,鞋靴（新）-女鞋-运动鞋,RS20018,RS20018 001,银色,36,"¥7,900",1,"1,688 ",21.37%
